annoTermID	annoClassID	annoTerm
11305	7	F1201|benzene, 1-chloro-,2-hydroxymethyl-
11306	7	F1202|benzene, 1-chloro-,2-iminomethyl-
11307	7	F1203|benzene, 1-chloro-,2-iodo-
11308	7	F1205|benzene, 1-chloro-,2-methoxy-
11309	7	F1206|benzene, 1-chloro-,2-methyl-
11310	7	F1207|benzene, 1-chloro-,2-nitro-
11311	7	F1208|benzene, 1-chloro-,2-(2-oxoethoxy)-
11312	7	F12097|1,2-diazine(H)
11313	7	F1209|benzene, 1-chloro-,2-(2-oxoethyl)-
11314	7	F12101|1,2-diazine(H), 1-(alkyl, acyc)-
11315	7	F12102|1,2-diazine(H), 1-(alkyl, cyc)-
11316	7	F12104|1,2-diazine(H), 1-aryl-
11317	7	F12105|1,2-diazine(H), 1-carbonyl-
11318	7	F12106|1,2-diazine(H), 1-fused ring-
11319	7	F12109|1,2-diazine(H), 1-iminomethyl-
11320	7	F1210|benzene, 1-chloro-,2-(3-oxopropyl)-
11321	7	F12111|1,2-diazine(H), 1-phenyl-
11322	7	F12119|1,2-diazine(H), 3-(alkyl, acyc)-
11323	7	F1211|benzene, 1-chloro-,2-(2-oxyethyl)-
11324	7	F12123|1,2-diazine(H), 3-amino-
11325	7	F12124|1,2-diazine(H), 3-amino(NH2)-
11326	7	F12126|1,2-diazine(H), 3-aryl-
11327	7	F12127|1,2-diazine(H), 3-carbonyl-
11328	7	F12128|1,2-diazine(H), 3-fused ring-
11329	7	F1212|benzene, 1-chloro-,2-oxymethyl-
11330	7	F1213|benzene, 1-chloro-,2-phenoxy-
11331	7	F12140|1,2-diazine(H), 3-oxo-
11332	7	F12143|1,2-diazine(H), 3-phenyl-
11333	7	F1214|benzene, 1-chloro-,2-phenyl-
11334	7	F12153|1,2-diazine(H), 4-(alkyl, acyc)-
11335	7	F12154|1,2-diazine(H), 4-alkylamino-
11336	7	F12156|1,2-diazine(H), 4-alkylthio-
11337	7	F12157|1,2-diazine(H), 4-amino-
11338	7	F12158|1,2-diazine(H), 4-amino(NH2)-
11339	7	F1215|benzene, 1-chloro-,2-sulfonyl-
11340	7	F12162|1,2-diazine(H), 4-fused ring-
11341	7	F12163|1,2-diazine(H), 4-halo-
11342	7	F1216|benzene, 1-chloro-,2-sulfonylamino-
11343	7	F12173|1,2-diazine(H), 4-methyl-
11344	7	F12174|1,2-diazine(H), 4-oxo-
11345	7	F12179|1,2-diazine(H), 4-thio-
11346	7	F1217|benzene, 1-chloro-,2-sulfonyloxy-
11347	7	F12183|1,3-diazine(H)
11348	7	F12186|1,3-diazine(H), 1-(alkenyl, cyc)-
11349	7	F12187|1,3-diazine(H), 1-alkoxymethyl-
11350	7	F12188|1,3-diazine(H), 1-(p-alkyl)-
11351	7	F12189|1,3-diazine(H), 1-(s-alkyl)-
11352	7	F1218|benzene, 1-chloro-,2-thiomethyl-
11353	7	F12190|1,3-diazine(H), 1-(t-alkyl)-
11354	7	F12191|1,3-diazine(H), 1-(alkyl, acyc)-
11355	7	F12193|1,3-diazine(H), 1-(alkyl, cyc)-
11356	7	F12195|1,3-diazine(H), 1-allyl-
11357	7	F12196|1,3-diazine(H), 1-(2-aminoethyl)-
11358	7	F12198|1,3-diazine(H), 1-aryl-
11359	7	F1219|benzene, 1-chloro-,2-thioxomethyl-
11360	7	F12201|1,3-diazine(H), 1-benzyl-
11361	7	F12202|1,3-diazine(H), 1-carbonyl-
11362	7	F12203|1,3-diazine(H), 1-fused ring-
11363	7	F12208|1,3-diazine(H), 1-(2-oxyethyl)-
11364	7	F12209|1,3-diazine(H), 1-oxymethyl-
11365	7	F1220|benzene, 1-chloro-,2-trifluoromethyl-
11366	7	F12211|1,3-diazine(H), 1-phenyl-
11367	7	F12218|1,3-diazine(H), 2-(alkenyl, acyc)-
11368	7	F12219|1,3-diazine(H), 2-(alkenyl, cyc)-
11369	7	F1221|benzene, 1,2-dichloro-
11370	7	F12220|1,3-diazine(H), 2-alkoxy-
11371	7	F12221|1,3-diazine(H), 2-(alkyl, acyc)-
11372	7	F12223|1,3-diazine(H), 2-(alkyl, cyc)-
11373	7	F12224|1,3-diazine(H), 2-alkylthio-
11374	7	F12225|1,3-diazine(H), 2-amino-
11375	7	F12226|1,3-diazine(H), 2-amino(NH2)-
11376	7	F12227|1,3-diazine(H), 2-aminomethyl-
11377	7	F1222|benzene, 1-(N-iminomethyl)-,2-chloro-
11378	7	F12230|1,3-diazine(H), 2-fused ring-
11379	7	F12235|1,3-diazine(H), 2-hydroxy-
11380	7	F12236|1,3-diazine(H), 2-hydroxymethyl-
11381	7	F12237|1,3-diazine(H), 2-imino-
11382	7	F1223|1-benzene-nitrile, 2-chloro-
11383	7	F12241|1,3-diazine(H), 2-methyl-
11384	7	F12242|1,3-diazine(H), 2-oxo-
11385	7	F12243|1,3-diazine(H), 2-oxy-
11386	7	F12244|1,3-diazine(H), 2-oxymethyl-
11387	7	F12247|1,3-diazine(H), 2-thio-
11388	7	F1224|1-benzene-sulfonamide, 2-chloro-
11389	7	F12254|1,3-diazine(H), 4-alkoxy-
11390	7	F12255|1,3-diazine(H), 4-(alkyl, acyc)-
11391	7	F12256|1,3-diazine(H), 4-alkylamino-
11392	7	F12257|1,3-diazine(H), 4-(alkyl, cyc)-
11393	7	F12259|1,3-diazine(H), 4-amino-
11394	7	F1225|1-benzene-sulfonate, 2-chloro-
11395	7	F12260|1,3-diazine(H), 4-amino(NH2)-
11396	7	F12261|1,3-diazine(H), 4-aminomethyl-
11397	7	F12262|1,3-diazine(H), 4-aryl-
11398	7	F12263|1,3-diazine(H), 4-carbonyl-
11399	7	F12264|1,3-diazine(H), 4-fused ring-
11400	7	F12269|1,3-diazine(H), 4-hydroxy-
11401	7	F1226|1-benzene-sulfonic acid, 2-chloro-
11402	7	F12271|1,3-diazine(H), 4-imino-
11403	7	F12273|1,3-diazine(H), 4-(N-iminomethyl)-
11404	7	F12275|1,3-diazine(H), 4-methyl-
11405	7	F12276|1,3-diazine(H), 4-oxo-
11406	7	F12277|1,3-diazine(H), 4-oxy-
11407	7	F12279|1,3-diazine(H), 4-phenyl-
11408	7	F12283|1,3-diazine(H), 4-thioxo-
11409	7	F12286|1,3-diazine(H), 5-(alkenyl, acyc)-
11410	7	F12287|1,3-diazine(H), 5-(alkenyl, cyc)-
11411	7	F12289|1,3-diazine(H), 5-(alkyl, acyc)-
11412	7	F1228|benzene, 1,2-difluoro-
11413	7	F12290|1,3-diazine(H), 5-alkylamino-
11414	7	F12293|1,3-diazine(H), 5-amino-
11415	7	F12294|1,3-diazine(H), 5-amino(NH2)-
11416	7	F12296|1,3-diazine(H), 5-aryl-
11417	7	F12298|1,3-diazine(H), 5-fused ring-
11418	7	F12299|1,3-diazine(H), 5-halo-
11419	7	F1229|benzene, 1-fluoro-,2-halo-
11420	7	F12302|1,3-diazine(H), 5-heteroiminomethyl-
11421	7	F12303|1,3-diazine(H), 5-hydroxy-
11422	7	F12305|1,3-diazine(H), 5-imino-
11423	7	F12307|1,3-diazine(H), 5-(N-iminomethyl)-
11424	7	F12309|1,3-diazine(H), 5-methyl-
11425	7	F1230|benzene, 1-fluoro-,2-heteroamino-
11426	7	F12310|1,3-diazine(H), 5-oxo-
11427	7	F12311|1,3-diazine(H), 5-oxy-
11428	7	F12313|1,3-diazine(H), 5-phenyl-
11429	7	F12319|1,3-dioxane
11430	7	F12324|1,3-dioxane, 2-(alkyl, acyc)-
11431	7	F12331|1,3-dioxane, 2-aryl-
11432	7	F1233|benzene, 1-fluoro-,2-hydroxy-
11433	7	F12344|1,3-dioxane, 2-methyl-
11434	7	F1234|benzene, 1-fluoro-,2-hydroxymethyl-
11435	7	F12358|1,3-dioxane, 4-(alkyl, acyc)-
11436	7	F1235|benzene, 1-fluoro-,2-iminomethyl-
11437	7	F12360|1,3-dioxane, 4-(alkyl, cyc)-
11438	7	F12367|1,3-dioxane, 4-fused ring-
11439	7	F12373|1,3-dioxane, 4-hydroxymethyl-
11440	7	F12378|1,3-dioxane, 4-methyl-
11441	7	F12380|1,3-dioxane, 4-oxy-
11442	7	F12381|1,3-dioxane, 4-oxymethyl-
11443	7	F1238|benzene, 1-fluoro-,2-methoxy-
11444	7	F12391|1,3-dioxane, 5-alkoxy-
11445	7	F12392|1,3-dioxane, 5-(alkyl, acyc)-
11446	7	F1239|benzene, 1-fluoro-,2-methyl-
11447	7	F12401|1,3-dioxane, 5-fused ring-
11448	7	F12402|1,3-dioxane, 5-halo-
11449	7	F12403|1,3-dioxane, 5-heteroamino-
11450	7	F12407|1,3-dioxane, 5-hydroxymethyl-
11451	7	F1240|benzene, 1-fluoro-,2-nitro-
11452	7	F12414|1,3-dioxane, 5-oxy-
11453	7	F12415|1,3-dioxane, 5-oxymethyl-
11454	7	F12422|1,4-dioxane
11455	7	F12426|1,4-dioxane, 2-alkoxy-
11456	7	F12427|1,4-dioxane, 2-(alkyl, acyc)-
11457	7	F12429|1,4-dioxane, 2-(alkyl, cyc)-
11458	7	F1242|benzene, 1-fluoro-,2-(2-oxoethyl)-
11459	7	F12433|1,4-dioxane, 2-aminomethyl-
11460	7	F12434|1,4-dioxane, 2-aryl-
11461	7	F12435|1,4-dioxane, 2-carbonyl-
11462	7	F12436|1,4-dioxane, 2-fused ring-
11463	7	F12437|1,4-dioxane, 2-halo-
11464	7	F12441|1,4-dioxane, 2-hydroxy-
11465	7	F12442|1,4-dioxane, 2-hydroxymethyl-
11466	7	F12444|1,4-dioxane, 2-iminomethyl-
11467	7	F12447|1,4-dioxane, 2-methyl-
11468	7	F12448|1,4-dioxane, 2-oxo-
11469	7	F12449|1,4-dioxane, 2-oxy-
11470	7	F1244|benzene, 1-fluoro-,2-(2-oxyethyl)-
11471	7	F12450|1,4-dioxane, 2-oxymethyl-
11472	7	F12451|1,4-dioxane, 2-phenyl-
11473	7	F12457|1,3-dioxolane
11474	7	F1245|benzene, 1-fluoro-,2-oxymethyl-
11475	7	F12461|1,3-dioxolane, 2-alkoxy-
11476	7	F12462|1,3-dioxolane, 2-(alkyl, acyc)-
11477	7	F12464|1,3-dioxolane, 2-(alkyl, cyc)-
11478	7	F12468|1,3-dioxolane, 2-aminomethyl-
11479	7	F12469|1,3-dioxolane, 2-aryl-
11480	7	F1246|benzene, 1-fluoro-,2-phenoxy-
11481	7	F12471|1,3-dioxolane, 2-fused ring-
11482	7	F12472|1,3-dioxolane, 2-halo-
11483	7	F12477|1,3-dioxolane, 2-hydroxymethyl-
11484	7	F1247|benzene, 1-fluoro-,2-phenyl-
11485	7	F12482|1,3-dioxolane, 2-methyl-
11486	7	F12483|1,3-dioxolane, 2-oxo-
11487	7	F12484|1,3-dioxolane, 2-oxy-
11488	7	F12485|1,3-dioxolane, 2-oxymethyl-
11489	7	F12486|1,3-dioxolane, 2-phenyl-
11490	7	F1248|benzene, 1-fluoro-,2-sulfonyl-
11491	7	F12495|1,3-dioxolane, 4-alkoxy-
11492	7	F12496|1,3-dioxolane, 4-(alkyl, acyc)-
11493	7	F12498|1,3-dioxolane, 4-(alkyl, cyc)-
11494	7	F1249|benzene, 1-fluoro-,2-sulfonylamino-
11495	7	F12500|1,3-dioxolane, 4-amino-
11496	7	F12502|1,3-dioxolane, 4-aminomethyl-
11497	7	F12504|1,3-dioxolane, 4-carbonyl-
11498	7	F12505|1,3-dioxolane, 4-fused ring-
11499	7	F12511|1,3-dioxolane, 4-hydroxymethyl-
11500	7	F12516|1,3-dioxolane, 4-methyl-
11501	7	F12518|1,3-dioxolane, 4-oxy-
11502	7	F12519|1,3-dioxolane, 4-oxymethyl-
11503	7	F12526|1,4-dithiane
11504	7	F12531|1,4-dithiane, 2-(alkyl, acyc)-
11505	7	F12539|1,4-dithiane, 2-carbonyl-
11506	7	F1253|benzene, 1-fluoro-,2-trifluoromethyl-
11507	7	F12540|1,4-dithiane, 2-fused ring-
11508	7	F12545|1,4-dithiane, 2-hydroxy-
11509	7	F1254|benzene, 1-(N-iminomethyl)-,2-fluoro-
11510	7	F12551|1,4-dithiane, 2-methyl-
11511	7	F12553|1,4-dithiane, 2-oxy-
11512	7	F1255|1-benzene-nitrile, 2-fluoro-
11513	7	F12561|1,3-dithiolane
11514	7	F12568|1,3-dithiolane, 2-(alkyl, cyc)-
11515	7	F1256|1-benzene-sulfonamide, 2-fluoro-
11516	7	F12572|1,3-dithiolane, 2-aminomethyl-
11517	7	F12575|1,3-dithiolane, 2-fused ring-
11518	7	F12607|1,3-dithiolane, 4-aryl-
11519	7	F1260|benzene, 1,2-dihalo-
11520	7	F1261|benzene, 1-halo-,2-heteroamino-
11521	7	F12624|1,3-dithiolane, 4-phenyl-
11522	7	F1262|benzene, 1-halo-,2-heteroaryl-
11523	7	F12630|episulfide
11524	7	F12631|epoxide
11525	7	F12632|furan
11526	7	F12634|furan, 2-(alkenyl, acyc)-
11527	7	F12637|furan, 2-(p-alkyl)-
11528	7	F1263|benzene, 1-halo-,2-heteroiminomethyl-
11529	7	F12640|furan, 2-(alkyl, acyc)-
11530	7	F12643|furan, 2-(alkyl, cyc)-
11531	7	F12645|furan, 2-alkynyl-
11532	7	F12649|furan, 2-aminocarbonyl-
11533	7	F1264|benzene, 1-halo-,2-hydroxy-
11534	7	F12651|furan, 2-aminomethyl-
11535	7	F12652|furan, 2-aryl-
11536	7	F12655|furan, 2-benzyl-
11537	7	F12657|furan, 2-carbonyl-
11538	7	F12658|furan, 2-carboxyl-
11539	7	F1265|benzene, 1-halo-,2-hydroxymethyl-
11540	7	F12661|furan, 2-ethyl-
11541	7	F12663|furan, 2-fused ring-
11542	7	F12665|furan, 2-heteroamino-
11543	7	F12667|furan, 2-heteroiminomethyl-
11544	7	F12669|furan, 2-hydrazonomethyl-
11545	7	F1266|benzene, 1-halo-,2-iminomethyl-
11546	7	F12671|furan, 2-hydroxycarbonyl-
11547	7	F12672|furan, 2-hydroxymethyl-
11548	7	F12677|furan, 2-methyl-
11549	7	F12678|furan, 2-nitro-
11550	7	F1267|benzene, 1-halo-,2-iodo-
11551	7	F12683|furan, 2-oxymethyl-
11552	7	F12684|furan, 2-phenyl-
11553	7	F12687|furan, 2-sulfonyl-
11554	7	F12689|furan, 2-thiomethyl-
11555	7	F12695|furan, 3-(p-alkyl)-
11556	7	F12698|furan, 3-(alkyl, acyc)-
11557	7	F1269|benzene, 1-halo-,2-methoxy-
11558	7	F12700|furan, 3-alkylcarbonyl-
11559	7	F12701|furan, 3-(alkyl, cyc)-
11560	7	F12702|furan, 3-alkylthio-
11561	7	F12707|furan, 3-aminocarbonyl-
11562	7	F1270|benzene, 1-halo-,2-methyl-
11563	7	F12710|furan, 3-aryl-
11564	7	F12711|furan, 3-arylcarbonyl-
11565	7	F12715|furan, 3-carbonyl-
11566	7	F12716|furan, 3-carboxyl-
11567	7	F1271|benzene, 1-halo-,2-nitro-
11568	7	F12721|furan, 3-fused ring-
11569	7	F1272|benzene, 1-halo-,2-(2-oxoethoxy)-
11570	7	F12730|furan, 3-hydroxymethyl-
11571	7	F12734|furan, 3-mercapto-
11572	7	F12735|furan, 3-methyl-
11573	7	F1273|benzene, 1-halo-,2-(2-oxoethyl)-
11574	7	F12741|furan, 3-oxymethyl-
11575	7	F12742|furan, 3-phenyl-
11576	7	F12746|furan, 3-thio-
11577	7	F1274|benzene, 1-halo-,2-(3-oxopropyl)-
11578	7	F12753|imidazo[4,5-d]imidazole(H)
11579	7	F1275|benzene, 1-halo-,2-(2-oxyethyl)-
11580	7	F1276|benzene, 1-halo-,2-oxymethyl-
11581	7	F12776|pyrrolo[1,2-a]pyrrole
11582	7	F12778|pyrrolo[2,3-b]pyrrole(H)
11583	7	F1277|benzene, 1-halo-,2-phenoxy-
11584	7	F12788|imidazo[1,2-b]pyridazine
11585	7	F1278|benzene, 1-halo-,2-phenyl-
11586	7	F12794|imidazo[1,2-a]pyridine
11587	7	F12795|imidazo[3,4-a]pyridine
11588	7	F12796|imidazo[4,5-b]pyridine
11589	7	F12798|imidazo[4,5-c]pyridine
11590	7	F1279|benzene, 1-halo-,2-sulfonyl-
11591	7	F12802|pyrazolo[2,3-a]pyrazine
11592	7	F1280|benzene, 1-halo-,2-sulfonylamino-
11593	7	F12813|pyrazolo[2,3-a]pyridine
11594	7	F12818|pyrazolo[5,4-b]pyridine
11595	7	F1281|benzene, 1-halo-,2-sulfonyloxy-
11596	7	F12822|pyrazolo[2,3-a]pyrimidine
11597	7	F12824|pyrazolo[3,4-d]pyrimidine
11598	7	F12825|pyrazolo[3,4-d]pyrimidine(H)
11599	7	F12826|pyrazolo[4,3-d]pyrimidine
11600	7	F12828|pyrrolo[1,2-a]pyrazine
11601	7	F1282|benzene, 1-halo-,2-thiomethyl-
11602	7	F12832|pyrrolo[3,4-b]pyrazine(H)
11603	7	F1283|benzene, 1-halo-,2-thioxomethyl-
11604	7	F12843|pyrrolo[3,4-d]pyridazine(H)
11605	7	F12844|pyrrolo[1,2-a]pyridine
11606	7	F12847|pyrrolo[2,3-c]pyridine
11607	7	F12848|pyrrolo[2,3-c]pyridine(H)
11608	7	F1284|benzene, 1-halo-,2-trifluoromethyl-
11609	7	F12852|pyrrolo[3,2-c]pyridine(H)
11610	7	F12856|pyrrolo[3,4-c]pyridine(H)
11611	7	F12859|pyrrolo[2,3-d]pyrimidine
11612	7	F1285|benzene, 1-(N-iminomethyl)-,2-halo-
11613	7	F12860|pyrrolo[2,3-d]pyrimidine(H)
11614	7	F12866|1,5-naphthyridine
11615	7	F12867|1,5-naphthyridine(H)
11616	7	F12868|1,6-naphthyridine
11617	7	F12869|1,6-naphthyridine(H)
11618	7	F1286|1-benzene-nitrile, 2-halo-
11619	7	F12871|1,7-naphthyridine(H)
11620	7	F12873|1,8-naphthyridine(H)
11621	7	F1287|1-benzene-sulfonamide, 2-halo-
11622	7	F12888|pyridazo[1,2-a]pyridazine
11623	7	F1288|1-benzene-sulfonate, 2-halo-
11624	7	F12898|pyrido[1,2-a]pyrazine
11625	7	F1289|1-benzene-sulfonic acid, 2-halo-
11626	7	F12900|pyrido[2,3-b]pyrazine(H)
11627	7	F12916|pyrido[1,2-a]pyrimidine
11628	7	F12917|pyrido[1,2-c]pyrimidine
11629	7	F12919|pyrido[2,3-d]pyrimidine(H)
11630	7	F12929|pyrimido[4,5-c]pyridazine(H)
11631	7	F12938|pyrimido[4,5-d]pyrimidine(H)
11632	7	F12939|pyrimido[5,4-d]pyrimidine
11633	7	F12941|quinolizine
11634	7	F12942|imidazole
11635	7	F12944|imidazole, 1-(alkenyl, acyc)-
11636	7	F12945|imidazole, 1-(alkenyl, cyc)-
11637	7	F12946|imidazole, 1-alkoxymethyl-
11638	7	F12947|imidazole, 1-(p-alkyl)-
11639	7	F12948|imidazole, 1-(s-alkyl)-
11640	7	F12949|imidazole, 1-(t-alkyl)-
11641	7	F12950|imidazole, 1-(alkyl, acyc)-
11642	7	F12952|imidazole, 1-(alkyl, cyc)-
11643	7	F12954|imidazole, 1-allyl-
11644	7	F12955|imidazole, 1-(2-aminoethyl)-
11645	7	F12957|imidazole, 1-aryl-
11646	7	F12959|imidazole, 1-aryloxymethyl-
11647	7	F12960|imidazole, 1-benzyl-
11648	7	F12961|imidazole, 1-carbonyl-
11649	7	F12966|imidazole, 1-iminomethyl-
11650	7	F12967|imidazole, 1-(2-oxyethyl)-
11651	7	F12968|imidazole, 1-oxymethyl-
11652	7	F12969|imidazole, 1-phenoxymethyl-
11653	7	F12970|imidazole, 1-phenyl-
11654	7	F12973|imidazole, 1-sulfonyl-
11655	7	F12979|imidazole, 2-alkoxy-
11656	7	F12980|imidazole, 2-(alkyl, acyc)-
11657	7	F12981|imidazole, 2-alkylamino-
11658	7	F12984|imidazole, 2-alkylthio-
11659	7	F12985|imidazole, 2-amino-
11660	7	F12986|imidazole, 2-amino(NH2)-
11661	7	F12987|imidazole, 2-aminomethyl-
11662	7	F12988|imidazole, 2-aryl-
11663	7	F12991|imidazole, 2-bromo-
11664	7	F12992|imidazole, 2-carbonyl-
11665	7	F12993|imidazole, 2-chloro-
11666	7	F12994|imidazole, 2-cyano-
11667	7	F12995|imidazole, 2-ethyl-
11668	7	F12997|imidazole, 2-fused ring-
11669	7	F12998|imidazole, 2-halo-
11670	7	F12999|imidazole, 2-heteroamino-
11671	7	F12|D-asparagine
11672	7	F13008|imidazole, 2-methyl-
11673	7	F13009|imidazole, 2-nitro-
11674	7	F13010|imidazole, 2-oxy-
11675	7	F13011|imidazole, 2-oxymethyl-
11676	7	F13012|imidazole, 2-phenyl-
11677	7	F13014|imidazole, 2-thio-
11678	7	F13018|imidazole, 4-(alkenyl, acyc)-
11679	7	F13021|imidazole, 4-(alkyl, acyc)-
11680	7	F13022|imidazole, 4-alkylamino-
11681	7	F13024|imidazole, 4-(alkyl, cyc)-
11682	7	F13026|imidazole, 4-amino-
11683	7	F13027|imidazole, 4-amino(NH2)-
11684	7	F13028|imidazole, 4-aminomethyl-
11685	7	F13029|imidazole, 4-aryl-
11686	7	F13030|imidazole, 4-arylcarbonyl-
11687	7	F13033|imidazole, 4-carbonyl-
11688	7	F13034|imidazole, 4-chloro-
11689	7	F13038|imidazole, 4-fused ring-
11690	7	F13039|imidazole, 4-halo-
11691	7	F13040|imidazole, 4-heteroamino-
11692	7	F13043|imidazole, 4-hydroxy-
11693	7	F13044|imidazole, 4-hydroxymethyl-
11694	7	F13046|imidazole, 4-(N-iminomethyl)-
11695	7	F13049|imidazole, 4-methyl-
11696	7	F13050|imidazole, 4-nitro-
11697	7	F13051|imidazole, 4-oxy-
11698	7	F13052|imidazole, 4-oxymethyl-
11699	7	F13053|imidazole, 4-phenyl-
11700	7	F13055|imidazole, 4-thio-
11701	7	F13056|imidazole, 4-thiomethyl-
11702	7	F13058|imidazolidine
11703	7	F13062|imidazolidine, 1-alkoxymethyl-
11704	7	F13063|imidazolidine, 1-(p-alkyl)-
11705	7	F13064|imidazolidine, 1-(s-alkyl)-
11706	7	F13066|imidazolidine, 1-(alkyl, acyc)-
11707	7	F13068|imidazolidine, 1-(alkyl, cyc)-
11708	7	F13070|imidazolidine, 1-allyl-
11709	7	F13071|imidazolidine, 1-(2-aminoethyl)-
11710	7	F13073|imidazolidine, 1-aryl-
11711	7	F13076|imidazolidine, 1-benzyl-
11712	7	F13077|imidazolidine, 1-carbonyl-
11713	7	F13078|imidazolidine, 1-fused ring-
11714	7	F13081|imidazolidine, 1-hydroxymethyl-
11715	7	F13083|imidazolidine, 1-(2-oxyethyl)-
11716	7	F13084|imidazolidine, 1-oxymethyl-
11717	7	F13086|imidazolidine, 1-phenyl-
11718	7	F13087|imidazolidine, 1-phenyl(unsub)-
11719	7	F13088|imidazolidine, 1-propargyl-
11720	7	F13089|imidazolidine, 1-sulfonyl-
11721	7	F13096|imidazolidine, 2-(alkyl, acyc)-
11722	7	F13097|imidazolidine, 2-alkylamino-
11723	7	F13098|imidazolidine, 2-(alkyl, cyc)-
11724	7	F13099|imidazolidine, 2-alkylthio-
11725	7	F13100|imidazolidine, 2-amino-
11726	7	F13101|imidazolidine, 2-amino(NH2)-
11727	7	F13102|imidazolidine, 2-aminomethyl-
11728	7	F13103|imidazolidine, 2-aryl-
11729	7	F13105|imidazolidine, 2-fused ring-
11730	7	F13110|imidazolidine, 2-hydroxy-
11731	7	F13112|imidazolidine, 2-imino-
11732	7	F13116|imidazolidine, 2-methyl-
11733	7	F13117|imidazolidine, 2-oxo-
11734	7	F13118|imidazolidine, 2-oxy-
11735	7	F13119|imidazolidine, 2-oxymethyl-
11736	7	F13120|imidazolidine, 2-phenyl-
11737	7	F13122|imidazolidine, 2-thio-
11738	7	F13124|imidazolidine, 2-thioxo-
11739	7	F13130|imidazolidine, 4-(alkyl, acyc)-
11740	7	F13131|imidazolidine, 4-alkylamino-
11741	7	F13132|imidazolidine, 4-(alkyl, cyc)-
11742	7	F13134|imidazolidine, 4-amino-
11743	7	F13135|imidazolidine, 4-amino(NH2)-
11744	7	F13137|imidazolidine, 4-aryl-
11745	7	F13138|imidazolidine, 4-carbonyl-
11746	7	F13139|imidazolidine, 4-fused ring-
11747	7	F13144|imidazolidine, 4-hydroxy-
11748	7	F13148|imidazolidine, 4-(N-iminomethyl)-
11749	7	F13150|imidazolidine, 4-methyl-
11750	7	F13151|imidazolidine, 4-oxo-
11751	7	F13152|imidazolidine, 4-oxy-
11752	7	F13154|imidazolidine, 4-phenyl-
11753	7	F13157|imidazolidine, 4-thiomethyl-
11754	7	F13159|imidazolidine, 4-thioxomethyl-
11755	7	F13160|indazole
11756	7	F13165|indazole, 1-(p-alkyl)-
11757	7	F13166|indazole, 1-(s-alkyl)-
11758	7	F13168|indazole, 1-(alkyl, acyc)-
11759	7	F13170|indazole, 1-(alkyl, cyc)-
11760	7	F13178|indazole, 1-benzyl-
11761	7	F13195|indazole, 3-(alkenyl, acyc)-
11762	7	F13197|indazole, 3-alkoxy-
11763	7	F13198|indazole, 3-(alkyl, acyc)-
11764	7	F13206|indazole, 3-aryl-
11765	7	F13210|indazole, 3-carbonyl-
11766	7	F13213|indazole, 3-ethyl-
11767	7	F13215|indazole, 3-fused ring-
11768	7	F1321|benzene, 1-heteroaryl-,2-hydroxy-
11769	7	F13226|indazole, 3-methyl-
11770	7	F13228|indazole, 3-oxy-
11771	7	F13230|indazole, 3-phenyl-
11772	7	F1323|benzene, 1-heteroaryl-,2-iminomethyl-
11773	7	F13248|indazole, 4-arylcarbonyl-
11774	7	F13251|indazole, 4-carbonyl-
11775	7	F13256|indazole, 4-fused ring-
11776	7	F1326|benzene, 1-heteroaryl-,2-methoxy-
11777	7	F13299|indazole, 5-heteroamino-
11778	7	F13309|indazole, 5-nitro-
11779	7	F13322|indazole, 6-alkylamino-
11780	7	F13324|indazole, 6-(alkyl, cyc)-
11781	7	F13326|indazole, 6-amino-
11782	7	F1333|benzene, 1-heteroaryl-,2-oxymethyl-
11783	7	F13355|indazole, 6-thio-
11784	7	F13399|indole
11785	7	F13402|indole, 1-(alkenyl, cyc)-
11786	7	F13403|indole, 1-alkoxymethyl-
11787	7	F13404|indole, 1-(p-alkyl)-
11788	7	F13405|indole, 1-(s-alkyl)-
11789	7	F13407|indole, 1-(alkyl, acyc)-
11790	7	F13409|indole, 1-(alkyl, cyc)-
11791	7	F13412|indole, 1-(2-aminoethyl)-
11792	7	F13414|indole, 1-aryl-
11793	7	F13417|indole, 1-benzyl-
11794	7	F13418|indole, 1-carbonyl-
11795	7	F1341|benzene, 1-heteroaryl-,2-trifluoromethyl-
11796	7	F13422|indole, 1-hydroxymethyl-
11797	7	F13424|indole, 1-(2-oxyethyl)-
11798	7	F13425|indole, 1-oxymethyl-
11799	7	F13427|indole, 1-phenyl-
11800	7	F13434|indole, 2-(alkenyl, acyc)-
11801	7	F13437|indole, 2-(p-alkyl)-
11802	7	F13438|indole, 2-(s-alkyl)-
11803	7	F13439|indole, 2-(t-alkyl)-
11804	7	F13440|indole, 2-(alkyl, acyc)-
11805	7	F13443|indole, 2-(alkyl, cyc)-
11806	7	F13449|indole, 2-aminocarbonyl-
11807	7	F13450|indole, 2-(2-aminoethyl)-
11808	7	F13451|indole, 2-aminomethyl-
11809	7	F13452|indole, 2-aryl-
11810	7	F13456|indole, 2-bromo-
11811	7	F13457|indole, 2-carbonyl-
11812	7	F13458|indole, 2-carboxyl-
11813	7	F13463|indole, 2-fused ring-
11814	7	F13464|indole, 2-halo-
11815	7	F13470|indole, 2-hydroxy-
11816	7	F13473|indole, 2-iminomethyl-
11817	7	F13477|indole, 2-methyl-
11818	7	F13479|indole, 2-(2-oxoethyl)-
11819	7	F13480|indole, 2-(3-oxopropyl)-
11820	7	F13481|indole, 2-oxy-
11821	7	F13483|indole, 2-oxymethyl-
11822	7	F13484|indole, 2-phenyl-
